id_parliament,First name,Last name,Full name,Party,Government position,Phone,Parliamentary phone number,Constituency phone number,Parliamentary email address,Constituency email address
4504,Wes,Streeting,Wes Streeting,Labour,,020 7219 6132,020 7219 6132,0203 475 7901,wes.streeting.mp@parliament.uk,
5165,Peter,Swallow,Peter Swallow,Labour,,01344 918 198,01344 918 198,,peter.swallow.mp@parliament.uk,
1383,Mark,Tami,Sir Mark Tami,Labour,,020 7219 8174,020 7219 8174,01244 819854,tamim@parliament.uk,
5065,Rachel,Taylor,Rachel Taylor,Labour,,024 7630 9901,,024 7630 9901,,
5174,Fred,Thomas,Fred Thomas,Labour,,01752 373404,,01752 373404,,fred.thomas.mp@parliament.uk
177,Gareth,Thomas,Gareth Thomas,Labour (Co-op),,020 7219 4243,020 7219 4243,020 8861 6300,gareth.thomas.mp@parliament.uk,gareth.thomas.mp@parliament.uk
4479,Nick,Thomas-Symonds,Nick Thomas-Symonds,Labour,,020 7219 4294,020 7219 4294,01495 740498,nick.thomassymonds.mp@parliament.uk,
1536,Emily,Thornberry,Emily Thornberry,Labour,,020 7697 9307,,020 7697 9307,,emily.thornberry.mp@parliament.uk
5098,Marie,Tidball,Dr Marie Tidball,Labour,,0207 219 7636,0207 219 7636,0114 3038050,marie.tidball.mp@parliament.uk,marie.tidball.casework@parliament.uk
163,Stephen,Timms,Sir Stephen Timms,Labour,,020 7219 4000,020 7219 4000,,timmss@parliament.uk,
5202,Jessica,Toale,Jessica Toale,Labour,,0207 219 2928,0207 219 2928,07300 218002,jessica.toale.mp@parliament.uk,
410,Jon,Trickett,Jon Trickett,Labour,,020 7219 5074,020 7219 5074,01977 655695,trickettj@parliament.uk,jtrickett@jontrickett.org.uk
4449,Anna,Turley,Anna Turley,Labour (Co-op),,01642 929159,,01642 929159,,
4030,Karl,Turner,Karl Turner,Labour,,020 7219 7088,020 7219 7088,01482 781019,karl.turner.mp@parliament.uk,
5234,Laurence,Turner,Laurence Turner,Labour,,0121 516 5770,,0121 516 5770,,
4618,Liz,Twist,Liz Twist,Labour,,0207 219 2221,0207 219 2221,0191 414 2488,liz.twist.mp@parliament.uk,
5289,Harpreet,Uppal,Harpreet Uppal,Labour,,020 7219 6164,020 7219 6164,01484 248797,harpreet.uppal.mp@parliament.uk,harpreet.uppal.mp@parliament.uk
4076,Valerie,Vaz,Valerie Vaz,Labour,,020 7219 2237,020 7219 2237,01922 635835,valerie.vaz.mp@parliament.uk,
4871,Christian,Wakeford,Christian Wakeford,Labour,,020 7219 6437,020 7219 6437,01615330801,christian.wakeford.mp@parliament.uk,
5136,Imogen,Walker,Imogen Walker,Labour,,020 7219 3167,020 7219 3167,01698 694 019,imogen.walker.mp@parliament.uk,
5276,Chris,Ward,Chris Ward,Labour,,020 7219 2076,020 7219 2076,01273 082531,chris.ward.mp@parliament.uk,
5071,Paul,Waugh,Paul Waugh,Labour (Co-op),,01706 391482,,01706 391482,,
5025,Chris,Webb,Chris Webb,Labour,,01253 532 401,01253 532 401,,chris.webb.mp@parliament.uk,
5226,Michelle,Welsh,Michelle Welsh,Labour,,020 7219 7704,020 7219 7704,0115 646 6219,michelle.welsh.mp@parliament.uk,
4523,Catherine,West,Catherine West,Labour,,020 7219 6141,020 7219 6141,,catherine.west.mp@parliament.uk,
4979,Andrew,Western,Andrew Western,Labour,,0161 749 9120,,0161 749 9120,,
4617,Matt,Western,Matt Western,Labour,,0207 219 2051,0207 219 2051,01926 882006,matt.western.mp@parliament.uk,
5242,Michael,Wheeler,Michael Wheeler,Labour,,0161 768 4134,0161 768 4134,0161 768 4134,michael.wheeler.mp@parliament.uk,michael.wheeler.mp@parliament.uk
4869,Nadia,Whittome,Nadia Whittome,Labour,,0207 219 3000,0207 219 3000,0115 6971757,nadia.whittome.mp@parliament.uk,
5328,Sean,Woodcock,Sean Woodcock,Labour,,01295 981131,,01295 981131,,sean.woodcock.casework@parliament.uk
5267,Yuan,Yang,Yuan Yang,Labour,,0118 324 0847,0118 324 0847,,yuan.yang.mp@parliament.uk,
4598,Mohammad,Yasin,Mohammad Yasin,Labour,,0207 219 1513,0207 219 1513,01234 346525,mohammad.yasin.mp@parliament.uk,office@mohammadyasin.org
4382,Daniel,Zeichner,Daniel Zeichner,Labour,,020 7219 8462,020 7219 8462,,daniel@danielzeichner.co.uk,
5164,Steff,Aquarone,Steff Aquarone,Liberal Democrat,,0207 219 7585; 07879 451608,0207 219 7585; 07879 451608,01692 763247,steff.aquarone.mp@parliament.uk,
5335,Jess,Brown-Fuller,Jess Brown-Fuller,Liberal Democrat,,07979 301755,,07979 301755,,
1442,Alistair,Carmichael,Mr Alistair Carmichael,Liberal Democrat,,020 7219 8181,020 7219 8181,01595 690044,carmichaela@parliament.uk,carmichaela@parliament.uk
5284,David,Chadwick,David Chadwick,Liberal Democrat,,01792 316380,,01792 316380,,
5198,Chris,Coghlan,Chris Coghlan,Liberal Democrat,,020 7219 6892,020 7219 6892,,chris.coghlan.mp@parliament.uk,
4769,Daisy,Cooper,Daisy Cooper,Liberal Democrat,,020 7219 8568,020 7219 8568,01727 519900,daisy.cooper.mp@parliament.uk,
5310,Lee,Dillon,Mr Lee Dillon,Liberal Democrat,,01635 243510,,01635 243510,,
4995,Sarah,Dyke,Sarah Dyke,Liberal Democrat,,020 3545 2414,020 3545 2414,,sarah.dyke.mp@parliament.uk,
4942,Richard,Foord,Richard Foord,Liberal Democrat,,0207 219 8790,0207 219 8790,02072 198 349,richard.foord.mp@parliament.uk,
5322,Will,Forster,Mr Will Forster,Liberal Democrat,,01483 662935,,01483 662935,,
5073,Marie,Goldman,Marie Goldman,Liberal Democrat,,0207 219 6364,0207 219 6364,,marie.goldman.mp@parliament.uk,
5032,Tom,Gordon,Tom Gordon,Liberal Democrat,,0207 219 7247,,0207 219 7247,,
4918,Sarah,Green,Sarah Green,Liberal Democrat,,0207 219 3000,0207 219 3000,,sarah.green.mp@parliament.uk,
5078,Pippa,Heylings,Pippa Heylings,Liberal Democrat,,07751 923176,,07751 923176,,
4602,Wera,Hobhouse,Wera Hobhouse,Liberal Democrat,,020 7219 2093,020 7219 2093,01225 307024,wera.hobhouse.mp@parliament.uk,office@werahobhouse.co.uk
4634,Christine,Jardine,Christine Jardine,Liberal Democrat,,0207 219 1701,0207 219 1701,0131 285 5972,christine.jardine.mp@parliament.uk,
5265,James,MacCleary,James MacCleary,Liberal Democrat,,01273 526 310,,01273 526 310,,
5362,Angus,MacDonald,Mr Angus MacDonald,Liberal Democrat,,020 7219 8386,020 7219 8386,01463 592543,angus.macdonald.mp@parliament.uk,
5336,Helen,Maguire,Helen Maguire,Liberal Democrat,,01372 232145,01372 232145,,helen.maguire.mp@parliament.uk,
5325,Charlie,Maynard,Charlie Maynard,Liberal Democrat,,01993 463701,,01993 463701,,
5329,John,Milne,John Milne,Liberal Democrat,,020 7219 7331,020 7219 7331,,john.milne.mp@parliament.uk,
4656,Layla,Moran,Layla Moran,Liberal Democrat,,0207 219 3905,0207 219 3905,01235 522535,layla.moran.mp@parliament.uk,
5326,Edward,Morello,Edward Morello,Liberal Democrat,,01305 819666,,01305 819666,,
4934,Helen,Morgan,Helen Morgan,Liberal Democrat,,020 7219 6104,020 7219 6104,01939 809387,helen.morgan.mp@parliament.uk,
4089,Tessa,Munt,Tessa Munt,Liberal Democrat,,01934 440639,,01934 440639,,
4591,Sarah,Olney,Sarah Olney,Liberal Democrat,,020 7219 4821,020 7219 4821,020 8876 2986,sarah.olney.mp@parliament.uk,office@saraholney.com
5343,Joshua,Reynolds,Mr Joshua Reynolds,Liberal Democrat,,01628 963836,,01628 963836,,
5138,Ian,Roome,Ian Roome,Liberal Democrat,,01271 410470,,01271 410470,,ian.roome.mp@parliament.uk
5286,Anna,Sabine,Anna Sabine,Liberal Democrat,,0207 219 4149,0207 219 4149,01373 476267,anna.sabine.mp@parliament.uk,
5352,Roz,Savage,Dr Roz Savage,Liberal Democrat,,01285 300555,,01285 300555,,
5070,Lisa,Smart,Lisa Smart,Liberal Democrat,,0161 406 7070,,0161 406 7070,,
4612,Jamie,Stone,Jamie Stone,Liberal Democrat,,0207 219 1654,0207 219 1654,07721 333946,jamie.stone.mp@parliament.uk,
5103,Luke,Taylor,Luke Taylor,Liberal Democrat,,0207 219 4410,,0207 219 4410,,
5216,Caroline,Voaden,Caroline Voaden,Liberal Democrat,,01803 658461,,01803 658461,,
4776,Munira,Wilson,Munira Wilson,Liberal Democrat,,020 7219 6474,020 7219 6474,020 8977 0606,munira.wilson.mp@parliament.uk,munira.wilson.mp@parliament.uk
5140,Claire,Young,Claire Young,Liberal Democrat,,01454 606852,,01454 606852,,claire.young.mp@parliament.uk
4742,Stuart,Anderson,Stuart Anderson,Conservative,,01746 555025,01746 555025,,stuart.anderson.mp@parliament.uk,
4032,Stuart,Andrew,Stuart Andrew,Conservative,,020 7219 3615,020 7219 3615,01327 304803,stuart.andrew.mp@parliament.uk,
4362,Edward,Argar,Edward Argar,Conservative,,020 7219 8140,020 7219 8140,,edward.argar.mp@parliament.uk,
4399,Victoria,Atkins,Victoria Atkins,Conservative,,020 7219 5897,020 7219 5897,,Victoria@victoriaatkins.org.uk,
4798,Gareth,Bacon,Gareth Bacon,Conservative,,0207 219 8538,0207 219 8538,,gareth.bacon.mp@parliament.uk,
4597,Kemi,Badenoch,Mrs Kemi Badenoch,Conservative,,0207 219 1943,0207 219 1943,,kemi.badenoch.mp@parliament.uk,
4107,Harriett,Baldwin,Dame Harriett Baldwin,Conservative,,020 7219 3000,020 7219 3000,01684 585165,harriett.baldwin.mp@parliament.uk,
4095,Steve,Barclay,Steve Barclay,Conservative,,020 7219 7117,020 7219 7117,01354 656 635,stephen.barclay.mp@parliament.uk,
5330,Peter,Bedford,Mr Peter Bedford,Conservative,,01165 077162,,01165 077162,,
4818,Saqib,Bhatti,Saqib Bhatti,Conservative,,0207 219 3423,0207 219 3423,0121 711 7029,saqib.bhatti@parliament.uk,saqib.bhatti@parliament.uk
4005,Bob,Blackman,Bob Blackman,Conservative,,020 7219 7082,020 7219 7082,0208 421 3323,bob.blackman.mp@parliament.uk,
4601,Andrew,Bowie,Andrew Bowie,Conservative,,0207 219 2791,0207 219 2791,01330 705013,andrew.bowie.mp@parliament.uk,
4110,Karen,Bradley,Dame Karen Bradley,Conservative,,020 7219 7215,020 7219 7215,01538 382421,karen.bradley.mp@parliament.uk,
4475,Suella,Braverman,Suella Braverman,Conservative,,020 7219 8191,020 7219 8191,01329 233573,suella.braverman.mp@parliament.uk,
4519,James,Cartlidge,James Cartlidge,Conservative,,020 7219 4875,020 7219 4875,,james.cartlidge.mp@parliament.uk,
242,Christopher,Chope,Sir Christopher Chope,Conservative,,020 7219 5808,020 7219 5808,01425 541087,chopec@parliament.uk,chopec@parliament.uk
4366,James,Cleverly,Sir James Cleverly,Conservative,,020 7219 8593,020 7219 8593,,james.cleverly.mp@parliament.uk,
249,Geoffrey,Clifton-Brown,Sir Geoffrey Clifton-Brown,Conservative,,020 7219 5147,020 7219 5147,,cliftonbrowng@parliament.uk,
5358,John,Cooper,John Cooper,Conservative,,020 7219 8080,020 7219 8080,01387 468229,john.cooper.mp@parliament.uk,
4439,Alberto,Costa,Alberto Costa,Conservative,,020 7219 4936,020 7219 4936,,alberto.costa.mp@parliament.uk,
4806,Claire,Coutinho,Claire Coutinho,Conservative,,0207 219 5972,0207 219 5972,,claire.coutinho.mp@parliament.uk,
1508,Geoffrey,Cox,Sir Geoffrey Cox,Conservative,,020 7219 4719,020 7219 4719,01822 612925,coxg@parliament.uk,tellgeoffrey@geoffreycox.co.uk
4850,Gareth,Davies,Gareth Davies,Conservative,,0207 219 4931,0207 219 4931,,gareth.davies.mp@parliament.uk,
4513,Mims,Davies,Mims Davies,Conservative,,020 7219 6853,020 7219 6853,,mims.davies.mp@parliament.uk,
373,David,Davis,David Davis,Conservative,,020 7219 5900,020 7219 5900,01405 767969,david.davis.mp@parliament.uk,
4008,Caroline,Dinenage,Dame Caroline Dinenage,Conservative,,020 7219 7078; 020 7219 0198,020 7219 7078; 020 7219 0198,023 9252 2121,caroline.dinenage.mp@parliament.uk,
4441,Oliver,Dowden,Sir Oliver Dowden,Conservative,,020 7219 3415,020 7219 3415,,oliver.dowden.mp@parliament.uk,
152,Iain,Duncan Smith,Sir Iain Duncan Smith,Conservative,,020 7219 2667; 020 7219 2664,020 7219 2667; 020 7219 2664,,Iain.duncansmith.mp@parliament.uk,
4781,Luke,Evans,Dr Luke Evans,Conservative,,0207 219 3000,0207 219 3000,,luke.evans.mp@parliament.uk,
5209,Peter,Fortune,Peter Fortune,Conservative,,020 7219 6033,020 7219 6033,,peter.fortune.mp@parliament.uk,
5101,Ashley,Fox,Sir Ashley Fox,Conservative,,01278 811 007,,01278 811 007,,
1444,Mark,Francois,Mr Mark Francois,Conservative,,020 7219 8287,020 7219 8287,01268 742044,mark.francois.mp@parliament.uk,
4020,George,Freeman,George Freeman,Conservative,,0207 219 6502,0207 219 6502,01953 600617,george.freeman.mp@parliament.uk,george.freeman.mp@parliament.uk
4932,Louie,French,Mr Louie French,Conservative,,0207 219 5446,0207 219 5446,,louie.french.mp@parliament.uk,
3912,Richard,Fuller,Richard Fuller,Conservative,,0207 219 8602,0207 219 8602,01767 317224,richard.fuller.mp@parliament.uk,
87,Roger,Gale,Sir Roger Gale,Conservative,,020 7219 4087,020 7219 4087,01843 848588,galerj@parliament.uk,suzy@galemail.com
4074,Mark,Garnier,Mark Garnier,Conservative,,020 7219 7198,020 7219 7198,01562 746771,mark.garnier.mp@parliament.uk,
4460,Nusrat,Ghani,Ms Nusrat Ghani,Conservative,,020 7219 4619,020 7219 4619,,nusrat.ghani.mp@parliament.uk,
4051,John,Glen,John Glen,Conservative,,020 7219 2675,020 7219 2675,01722 323050,john.glen.mp@parliament.uk,
4018,Helen,Grant,Helen Grant,Conservative,,020 7219 7107,020 7219 7107,,helen.grant.mp@parliament.uk,
3948,Rebecca,Harris,Rebecca Harris,Conservative,,020 7219 7206,020 7219 7206,,rebecca.harris.mp@parliament.uk,
3969,Damian,Hinds,Damian Hinds,Conservative,,020 7219 7057,020 7219 7057,,damian.hinds.mp@parliament.uk,
4494,Simon,Hoare,Simon Hoare,Conservative,,020 7219 5697,020 7219 5697,,simon.hoare.mp@parliament.uk,
4813,Richard,Holden,Mr Richard Holden,Conservative,,0207 219 3059,0207 219 3059,,richard.holden.mp@parliament.uk,
4474,Kevin,Hollinrake,Kevin Hollinrake,Conservative,,020 7219 4746,020 7219 4746,,kevin.hollinrake.mp@parliament.uk,
4803,Paul,Holmes,Paul Holmes,Conservative,,0207 219 3000,0207 219 3000,02382 542 205,paul.holmes.mp@parliament.uk,
4407,Nigel,Huddleston,Nigel Huddleston,Conservative,,020 7219 5814,020 7219 5814,,nigel.huddleston.mp@parliament.uk,
1572,Jeremy,Hunt,Sir Jeremy Hunt,Conservative,,020 7219 6813,020 7219 6813,01428 609416,huntj@parliament.uk,
40,Bernard,Jenkin,Sir Bernard Jenkin,Conservative,,020 7219 4029,020 7219 4029,,bernard.jenkin.mp@parliament.uk,
4320,Robert,Jenrick,Robert Jenrick,Conservative,,020 7219 7335,020 7219 7335,01636 612 837,robert.jenrick.mp@parliament.uk,
4592,Caroline,Johnson,Dr Caroline Johnson,Conservative,,0207 219 5381,0207 219 5381,01529 306721,caroline.johnson.mp@parliament.uk,
4805,Alicia,Kearns,Alicia Kearns,Conservative,,020 7219 3000,020 7219 3000,,alicia.kearns.mp@parliament.uk,
4858,Danny,Kruger,Danny Kruger,Conservative,,0207 219 7050,0207 219 7050,01672 551171,,danny.kruger.mp@parliament.uk
345,Edward,Leigh,Sir Edward Leigh,Conservative,,020 7219 6480,020 7219 6480,,edward.leigh.mp@parliament.uk,
54,Julian,Lewis,Sir Julian Lewis,Conservative,,020 7219 4179,020 7219 4179,,,
4647,Julia,Lopez,Julia Lopez,Conservative,,0207 219 2631,0207 219 2631,,julia.lopez.mp@parliament.uk,
4484,Alan,Mak,Alan Mak,Conservative,,020 7219 6266,020 7219 6266,,alan.mak.mp@parliament.uk,
4739,Jerome,Mayhew,Jerome Mayhew,Conservative,,0207 219 3000,0207 219 3000,,jerome.mayhew.mp@parliament.uk,
1211,Andrew,Mitchell,Sir Andrew Mitchell,Conservative,,020 7219 8516,020 7219 8516,0121 321 3113,andrew.mitchell.mp@parliament.uk,andrew.mitchell.mp@parliament.uk
4861,Robbie,Moore,Robbie Moore,Conservative,,0207 219 3000,0207 219 3000,,robbie.moore.mp@parliament.uk,
4759,Joy,Morrissey,Joy Morrissey,Conservative,,0207 219 3000,0207 219 3000,,joy.morrissey.mp@parliament.uk,
4358,Wendy,Morton,Wendy Morton,Conservative,,0207 219 5909,0207 219 5909,,wendy.morton.mp@parliament.uk,
4860,Kieran,Mullan,Dr Kieran Mullan,Conservative,,0207 219 5260,0207 219 5260,01424 736861,kieran.mullan.mp@parliament.uk,
1466,Andrew,Murrison,Dr Andrew Murrison,Conservative,,01225 358584,01225 358584,,murrisona@parliament.uk,
4048,Caroline,Nokes,Caroline Nokes,Conservative,,020 7219 7218,020 7219 7218,01794 521155,caroline.nokes.mp@parliament.uk,
3991,Jesse,Norman,Jesse Norman,Conservative,,020 7219 7084,020 7219 7084,01432 276422,jesse.norman.mp@parliament.uk,
4679,Neil,O'Brien,Neil O'Brien,Conservative,,0207 219 1802,0207 219 1802,,neil.obrien.mp@parliament.uk,
5089,Ben,Obese-Jecty,Ben Obese-Jecty,Conservative,,0207 219 7338,0207 219 7338,,ben.obesejecty.mp@parliament.uk,
4503,Chris,Philp,Chris Philp,Conservative,,020 7219 3000,020 7219 3000,,chris.philp.mp@parliament.uk,
1576,Mark,Pritchard,Mark Pritchard,Conservative,,020 7219 8494,020 7219 8494,01952 256080,mark.pritchard.mp@parliament.uk,
5340,Jack,Rankin,Jack Rankin,Conservative,,020 7219 1233,020 7219 1233,,jack.rankin.mp@parliament.uk,
1447,Andrew,Rosindell,Andrew Rosindell,Conservative,,020 7219 8475,020 7219 8475,01708 766700,andrew.rosindell.mp@parliament.uk,andrew@rosindell.com
4872,David,Simmonds,David Simmonds,Conservative,,0207 219 6578,0207 219 6578,0203 545 2462,david.simmonds.mp@parliament.uk,
4778,Greg,Smith,Greg Smith,Conservative,,0207 219 4287,0207 219 4287,,greg.smith.mp@parliament.uk,
4118,Julian,Smith,Sir Julian Smith,Conservative,,020 7219 7145,020 7219 7145,,julian.smith.mp@parliament.uk,
4785,Ben,Spencer,Dr Ben Spencer,Conservative,,0207 219 6783,0207 219 6783,,ben.spencer.mp@parliament.uk,
5351,Gregory,Stafford,Gregory Stafford,Conservative,,01428 892 643,,01428 892 643,,
3935,Mel,Stride,Sir Mel Stride,Conservative,,020 7219 7037,020 7219 7037,,mel.stride.mp@parliament.uk,
1482,Graham,Stuart,Graham Stuart,Conservative,,01482 679687,01482 679687,01482 679687,grahamstuartmp@parliament.uk,grahamstuartmp@parliament.uk
4483,Rishi,Sunak,Rishi Sunak,Conservative,,020 7219 5437,020 7219 5437,01609 765330,rishi.sunak.mp@parliament.uk,rishi.sunak.mp@parliament.uk
3957,Martin,Vickers,Martin Vickers,Conservative,,020 7219 7212,020 7219 7212,01469 572777,martin.vickers.mp@parliament.uk,mvickersmp@parliament.uk
4844,Matt,Vickers,Matt Vickers,Conservative,,0207 219 3723,0207 219 3723,,matt.vickers.mp@parliament.uk,
4527,Helen,Whately,Helen Whately,Conservative,,020 7219 6472,020 7219 6472,,helen.whately.mp@parliament.uk,
39,John,Whittingdale,Sir John Whittingdale,Conservative,,020 7219 3557,020 7219 3557,,john.whittingdale.mp@parliament.uk,
4787,James,Wild,James Wild,Conservative,,0207 219 3000,0207 219 3000,,james.wild.mp@parliament.uk,
4384,Mike,Wood,Mike Wood,Conservative,,020 7219 6982,020 7219 6982,01384 913123,mike.wood.mp@parliament.uk,
1560,Jeremy,Wright,Sir Jeremy Wright,Conservative,,020 7219 2008,020 7219 2008,01926 853650,Jeremy.wright.mp@parliament.uk,jeremy@jeremywright.org.uk
4747,Tahir,Ali,Tahir Ali,Labour,Minister for Homelessness and Democracy,020 7219 3000,020 7219 3000,0121 714 0034,tahir.ali.mp@parliament.uk,
413,Hilary,Benn,Hilary Benn,Labour,Parliamentary Secretary,020 7219 5770,020 7219 5770,0113 244 1097,bennh@parliament.uk,boxj@parliament.uk
5283,Alison,Bennett,Alison Bennett,Liberal Democrat,Minister for Pensions,020 7219 4117,020 7219 4117,01444 224458,alison.bennett.mp@parliament.uk,
4613,Alex,Burghart,Alex Burghart,Conservative,"Minister for Creative Industries, Arts and Tourism",0207 219 1613,0207 219 1613,,alex.burghart.mp@parliament.uk,
4493,Richard,Burgon,Richard Burgon,Labour,Minister for Data Protection and Telecoms,020 7219 5980,020 7219 5980,0113 232 3266,richard@richardburgon.com,
4765,Wendy,Chamberlain,Wendy Chamberlain,Liberal Democrat,Minister for Veterans and People,0207 219 4409,0207 219 4409,01334 656361,wendy.chamberlain.mp@parliament.uk,
5311,Harriet,Cross,Harriet Cross,Conservative,Minister for Nature,020 7219 8333,020 7219 8333,01467 538601,harriet.cross.mp@parliament.uk,
188,Ed,Davey,Ed Davey,Liberal Democrat,Minister for Public Health and Prevention,020 7219 4530,020 7219 4530,020 8288 2736,edward.davey.mp@parliament.uk,edward.davey.mp@parliament.uk
4264,Stephen,Doughty,Stephen Doughty,Labour (Co-op),Vice Chamberlain of HM Household (Senior Whip),020 7219 5348,020 7219 5348,,stephen.doughty.mp@parliament.uk,
4616,Rosie,Duffield,Rosie Duffield,Independent,"Minister for Europe, North America and Overseas Territories",0207 219 1183,0207 219 1183,0203 545 2453,rosie.duffield.mp@parliament.uk,enquiries@rosieduffieldmp.co.uk
4040,Chris,Evans,Chris Evans,Labour (Co-op),Comptroller of HM Household (Senior Whip),020 7219 5025,020 7219 5025,01495 231990,chris.evans.mp@parliament.uk,
1591,Tim,Farron,Tim Farron,Liberal Democrat,Minister for Energy Consumers,020 7219 8519,020 7219 8519,01539 723403,tim.farron.mp@parliament.uk,tim@timfarron.co.uk
4029,Lilian,Greenwood,Lilian Greenwood,Labour,Parliamentary Secretary,020 7219 7122,020 7219 7122,0115 711 7000,lilian.greenwood.mp@parliament.uk,
1506,Andrew,Gwynne,Andrew Gwynne,Independent,Minister for the Future of Roads,020 7219 4708,020 7219 4708,0161 320 1504,gwynnea@parliament.uk,
350,John,Hayes,Sir John Hayes,Conservative,Minister for Water and Flooding,020 7219 1389,020 7219 1389,01775 711534,hayesj@parliament.uk,davieshm@parliament.uk
4631,Sarah,Jones,Sarah Jones,Labour,Chief Secretary to the Treasury,0207 219 2963,0207 219 2963,0208 191 7066,sarah.jones.mp@parliament.uk,
5155,Chris,Kane,Chris Kane,Labour,Minister for Industry,01786 652345,,01786 652345,,
4316,Mike,Kane,Mike Kane,Labour,Minister for Industry,020 7219 7524,020 7219 7524,0161 499 7900,mike.kane.mp@parliament.uk,
5278,Uma,Kumaran,Uma Kumaran,Labour,Minister for Care,020 7219 7777,020 7219 7777,,uma.kumaran.mp@parliament.uk,
5033,Josh,MacAlister,Josh MacAlister,Labour,Minister for Local Transport,01946 458023,,01946 458023,,hello@joshmacalister.uk
5133,Alice,Macdonald,Alice Macdonald,Labour (Co-op),Minister for Climate,0207 219 7118,0207 219 7118,01603 733182 (casework); 01603 531584 (general),alice.macdonald.mp@parliament.uk,
4418,Justin,Madders,Justin Madders,Labour,Minister for Local Government and English Devolution,020 7219 6584,020 7219 6584,0151 355 2365,justin.madders.mp@parliament.uk,justin.madders.mp@parliament.uk
5350,Ben,Maguire,Ben Maguire,Liberal Democrat,Assistant Whip (HM Treasury),01208 640 995,01208 640 995,,ben.maguire.mp@parliament.uk,
4495,Kit,Malthouse,Kit Malthouse,Conservative,"Minister for Employment Rights, Competition and Markets",020 7219 5605,020 7219 5605,,kit.malthouse.mp@parliament.uk,
4993,Keir,Mather,Keir Mather,Labour,Minister for Migration and Citizenship,01757 247 990,,01757 247 990,,keir.mather.mp@parliament.uk
5214,Brian,Mathew,Brian Mathew,Liberal Democrat,Minister for Equalities,01225 434216,,01225 434216,,
178,John,McDonnell,John McDonnell,Independent,Assistant Whip (HM Treasury),0207 219 4100,0207 219 4100,020 8569 0010,mcdonnellj@parliament.uk,
4632,Anna,McMorrin,Anna McMorrin,Labour,Minister for Intergovernmental Relations,0207 219 4307,0207 219 4307,02920 624 440,anna.mcmorrin.mp@parliament.uk,
4084,Esther,McVey,Esther McVey,Conservative,Minister for School Standards,020 7219 3226,020 7219 3226,01625 529922,esther.mcvey.mp@parliament.uk,
5346,Calum,Miller,Calum Miller,Liberal Democrat,Assistant Whip (HM Treasury),01869520123,,01869520123,,
1512,David,Mundell,David Mundell,Conservative,Minister for Early Education,020 7219 4895,020 7219 4895,01683 222746,david.mundell.mp@parliament.uk,david@davidmundell.com
5030,Simon,Opher,Dr Simon Opher,Labour,"Minister for Building Safety, Fire and Local Growth",02072 197116,02072 197116,01453 621304,simon.opher.mp@parliament.uk,
4066,Priti,Patel,Priti Patel,Conservative,Parliamentary Secretary,020 7219 3528,020 7219 3528,,withammp@parliament.uk,
4607,Stephanie,Peacock,Stephanie Peacock,Labour,Lord Commissioner (Whip),0207 219 4129,0207 219 4129,01226 743 483,stephanie.peacock.mp@parliament.uk,stephanie.peacock.mp@parliament.uk
5233,Lee,Pitcher,Lee Pitcher,Labour,Minister for Housing and Planning,01302 802090,,01302 802090,,
4682,Luke,Pollard,Luke Pollard,Labour (Co-op),Minister for Safeguarding and Violence Against Women and Girls,0207 219 2749,0207 219 2749,01752 717 255,luke.pollard.mp@parliament.uk,luke.pollard.mp@parliament.uk
4263,Lucy,Powell,Lucy Powell,Labour (Co-op),Minister for Women and Equalities,020 7219 4402,020 7219 4402,020 3084 9046,contact@lucypowell.org.uk,
5159,Connor,Rand,Mr Connor Rand,Labour,Lord President of the Council,0161 938 0080,,0161 938 0080,,
5046,Andrew,Ranger,Andrew Ranger,Labour,Leader of the House of Commons,0207 219 8995,0207 219 8995,,andrew.ranger.mp@parliament.uk,
4457,Marie,Rimmer,Ms Marie Rimmer,Labour,Minister without Portfolio,020 7219 4847,020 7219 4847,01744 752075,marie.rimmer.mp@parliament.uk,marie.rimmer.mp@parliament.uk
3997,Alec,Shelbrooke,Sir Alec Shelbrooke,Conservative,Minister of State,020 7219 3000,020 7219 3000,01937 589002,alec.shelbrooke.mp@parliament.uk,
4436,Cat,Smith,Cat Smith,Labour,Minister for Energy,020 7219 6001,020 7219 6001,01524 566 551,cat.smith.mp@parliament.uk,
4425,Jo,Stevens,Jo Stevens,Labour,Minister for Secondary Care,020 7219 8290,020 7219 8290,02921 329736,jo.stevens.mp@parliament.uk,
4780,Laura,Trott,Laura Trott,Conservative,"Minister for Services, Small Business and Exports",020 7219 6898,020 7219 6898,,laura.trott.mp@parliament.uk,
5121,Henry,Tufnell,Henry Tufnell,Labour,Minister for the Constitution and European Relations,020 7219 7669,020 7219 7669,01437 650088,henry.tufnell.mp@parliament.uk,
4462,Tom,Tugendhat,Tom Tugendhat,Conservative,Paymaster General,01732 441563,01732 441563,,tom.tugendhat.mp@parliament.uk,
429,Derek,Twigg,Derek Twigg,Labour,Minister for Social Security and Disability,020 7219 1039,020 7219 1039,0151 424 7030,derek.twigg.mp@parliament.uk,
4108,Gavin,Williamson,Sir Gavin Williamson,Conservative,Minister for Transformation,020 7219 4519,020 7219 4519,01785 847037,gavin.williamson.mp@parliament.uk,
